"","MatrixGrid","MatrixSum"
"147408","PIXEL240/33",0
"147409","PIXEL241/33",0
"147410","PIXEL242/33",0
"147411","PIXEL243/33",0
"147412","PIXEL244/33",0
"147413","PIXEL245/33",0
"147414","PIXEL246/33",0
"147415","PIXEL247/33",0
"147416","PIXEL248/33",0
"147417","PIXEL249/33",0
"147418","PIXEL250/33",0
"147419","PIXEL251/33",0
"147420","PIXEL252/33",0
"147421","PIXEL253/33",0
"147422","PIXEL254/33",0
"147423","PIXEL255/33",0
"147424","PIXEL256/33",0
"147425","PIXEL257/33",0
"147426","PIXEL258/33",0
"147427","PIXEL259/33",0
"147428","PIXEL260/33",0
"147429","PIXEL261/33",0
"147430","PIXEL262/33",0
"147431","PIXEL263/33",0
"147432","PIXEL264/33",0
"147433","PIXEL265/33",0
"147434","PIXEL266/33",0
"147435","PIXEL267/33",0
"147436","PIXEL268/33",0
"147437","PIXEL269/33",0
"147438","PIXEL270/33",0
"147439","PIXEL271/33",0
"147440","PIXEL272/33",0
"147441","PIXEL273/33",0
"147442","PIXEL274/33",0
"147443","PIXEL275/33",0
"147444","PIXEL276/33",0
"147445","PIXEL277/33",0
"147446","PIXEL278/33",0
"147447","PIXEL279/33",0
"147448","PIXEL280/33",0
"147449","PIXEL281/33",0
"147450","PIXEL282/33",0
"147451","PIXEL283/33",0
"147452","PIXEL284/33",0
"147453","PIXEL285/33",0
"147454","PIXEL286/33",0
"147455","PIXEL287/33",0
"147456","PIXEL288/33",0
"147457","PIXEL289/33",0
"147458","PIXEL290/33",0
"147459","PIXEL291/33",0
"147460","PIXEL292/33",0
"147461","PIXEL293/33",0
"147462","PIXEL294/33",0
"147463","PIXEL295/33",0
"147464","PIXEL296/33",0
"147465","PIXEL297/33",0
"147466","PIXEL298/33",0
"147467","PIXEL299/33",0
"147468","PIXEL300/33",0
"147469","PIXEL301/33",0
"147470","PIXEL302/33",0
"147471","PIXEL303/33",0
"147472","PIXEL304/33",0
"147473","PIXEL305/33",0
"147474","PIXEL306/33",0
"147475","PIXEL307/33",0
"147476","PIXEL308/33",0
"147477","PIXEL309/33",0
"147478","PIXEL310/33",0
"147479","PIXEL311/33",0
"147480","PIXEL312/33",0
"147481","PIXEL313/33",0
"147482","PIXEL314/33",0
"147483","PIXEL315/33",0
"147484","PIXEL316/33",0
"147485","PIXEL317/33",0
"147486","PIXEL318/33",0
"147487","PIXEL319/33",0
"147488","PIXEL320/33",0
"147489","PIXEL321/33",0
"147490","PIXEL322/33",0
"147491","PIXEL323/33",0
"147492","PIXEL324/33",0
"147493","PIXEL325/33",0
"147494","PIXEL326/33",0
"147495","PIXEL327/33",0
"147496","PIXEL328/33",0
"147497","PIXEL329/33",0
"147498","PIXEL330/33",0
"147499","PIXEL331/33",0
"147500","PIXEL332/33",0
"147501","PIXEL333/33",0
"147502","PIXEL334/33",0
"147503","PIXEL335/33",0
"147504","PIXEL336/33",0
"147505","PIXEL337/33",0
"147506","PIXEL338/33",0
"147507","PIXEL339/33",0
"147508","PIXEL340/33",0
"147509","PIXEL341/33",0
"147510","PIXEL342/33",0
"147511","PIXEL343/33",0
"147512","PIXEL344/33",0
"147513","PIXEL345/33",0
"147514","PIXEL346/33",0
"147515","PIXEL347/33",0
"147516","PIXEL348/33",0
"147517","PIXEL349/33",0
"147518","PIXEL350/33",0
"147519","PIXEL351/33",0
"147520","PIXEL352/33",0
"147521","PIXEL353/33",0
"147522","PIXEL354/33",0
"147523","PIXEL355/33",0
"147524","PIXEL356/33",0
"147525","PIXEL357/33",0
"147526","PIXEL358/33",0
"147527","PIXEL359/33",0
"147528","PIXEL360/33",0
"147529","PIXEL361/33",0
"147530","PIXEL362/33",0
"147531","PIXEL363/33",0
"147532","PIXEL364/33",0
"147533","PIXEL365/33",0
"147534","PIXEL366/33",0
"147535","PIXEL367/33",0
"147536","PIXEL368/33",0
"147537","PIXEL369/33",0
"147538","PIXEL370/33",0
"147539","PIXEL371/33",0
"147540","PIXEL372/33",0
"147541","PIXEL373/33",0
"147542","PIXEL374/33",0
"147543","PIXEL375/33",0
"147544","PIXEL376/33",0
"147545","PIXEL377/33",0
"147546","PIXEL378/33",0
"147547","PIXEL379/33",0
"147548","PIXEL380/33",0
"147549","PIXEL381/33",0
"147550","PIXEL382/33",0
"147551","PIXEL383/33",0
"147552","PIXEL384/33",0
"147553","PIXEL385/33",0
"147554","PIXEL386/33",0
"147555","PIXEL387/33",0
"147556","PIXEL388/33",0
"147557","PIXEL389/33",0
"147558","PIXEL390/33",0
"147559","PIXEL391/33",0
"147560","PIXEL392/33",0
"147561","PIXEL393/33",0
"147562","PIXEL394/33",0
"147563","PIXEL395/33",0
"147564","PIXEL396/33",0
"147565","PIXEL397/33",0
"147566","PIXEL398/33",0
"147567","PIXEL399/33",0
"147568","PIXEL400/33",0
"147569","PIXEL0/32",0
"147570","PIXEL1/32",0
"147571","PIXEL2/32",0
"147572","PIXEL3/32",0
"147573","PIXEL4/32",0
"147574","PIXEL5/32",0
"147575","PIXEL6/32",0
"147576","PIXEL7/32",0
"147577","PIXEL8/32",0
"147578","PIXEL9/32",0
"147579","PIXEL10/32",0
"147580","PIXEL11/32",0
"147581","PIXEL12/32",0
"147582","PIXEL13/32",0
"147583","PIXEL14/32",0
"147584","PIXEL15/32",0
"147585","PIXEL16/32",0
"147586","PIXEL17/32",0
"147587","PIXEL18/32",0
"147588","PIXEL19/32",0
"147589","PIXEL20/32",0
"147590","PIXEL21/32",0
"147591","PIXEL22/32",0
"147592","PIXEL23/32",0
"147593","PIXEL24/32",0
"147594","PIXEL25/32",0
"147595","PIXEL26/32",0
"147596","PIXEL27/32",0
"147597","PIXEL28/32",0
"147598","PIXEL29/32",0
"147599","PIXEL30/32",0
"147600","PIXEL31/32",0
"147601","PIXEL32/32",0
"147602","PIXEL33/32",0
"147603","PIXEL34/32",0
"147604","PIXEL35/32",0
"147605","PIXEL36/32",0
"147606","PIXEL37/32",0
"147607","PIXEL38/32",0
"147608","PIXEL39/32",0
"147609","PIXEL40/32",0
"147610","PIXEL41/32",0
"147611","PIXEL42/32",0
"147612","PIXEL43/32",0
"147613","PIXEL44/32",0
"147614","PIXEL45/32",0
"147615","PIXEL46/32",0
"147616","PIXEL47/32",0
"147617","PIXEL48/32",0
"147618","PIXEL49/32",0
"147619","PIXEL50/32",0
"147620","PIXEL51/32",0
"147621","PIXEL52/32",0
"147622","PIXEL53/32",0
"147623","PIXEL54/32",0
"147624","PIXEL55/32",0
"147625","PIXEL56/32",0
"147626","PIXEL57/32",0
"147627","PIXEL58/32",0
"147628","PIXEL59/32",0
"147629","PIXEL60/32",0
"147630","PIXEL61/32",0
"147631","PIXEL62/32",0
"147632","PIXEL63/32",0
"147633","PIXEL64/32",0
"147634","PIXEL65/32",0
"147635","PIXEL66/32",0
"147636","PIXEL67/32",0
"147637","PIXEL68/32",0
"147638","PIXEL69/32",0
"147639","PIXEL70/32",0
"147640","PIXEL71/32",0
"147641","PIXEL72/32",0
"147642","PIXEL73/32",0
"147643","PIXEL74/32",0
"147644","PIXEL75/32",0
"147645","PIXEL76/32",0
"147646","PIXEL77/32",0
"147647","PIXEL78/32",0
"147648","PIXEL79/32",0
"147649","PIXEL80/32",0
"147650","PIXEL81/32",0
"147651","PIXEL82/32",0
"147652","PIXEL83/32",0
"147653","PIXEL84/32",0
"147654","PIXEL85/32",0
"147655","PIXEL86/32",0
"147656","PIXEL87/32",0
"147657","PIXEL88/32",0
"147658","PIXEL89/32",0
"147659","PIXEL90/32",0
"147660","PIXEL91/32",0
"147661","PIXEL92/32",0
"147662","PIXEL93/32",0
"147663","PIXEL94/32",0
"147664","PIXEL95/32",0
"147665","PIXEL96/32",0
"147666","PIXEL97/32",0
"147667","PIXEL98/32",0
"147668","PIXEL99/32",0
"147669","PIXEL100/32",0
"147670","PIXEL101/32",0
"147671","PIXEL102/32",0
"147672","PIXEL103/32",0
"147673","PIXEL104/32",0
"147674","PIXEL105/32",0
"147675","PIXEL106/32",0
"147676","PIXEL107/32",0
"147677","PIXEL108/32",0
"147678","PIXEL109/32",0
"147679","PIXEL110/32",0
"147680","PIXEL111/32",0
"147681","PIXEL112/32",0
"147682","PIXEL113/32",0
"147683","PIXEL114/32",0
"147684","PIXEL115/32",0
"147685","PIXEL116/32",0
"147686","PIXEL117/32",0
"147687","PIXEL118/32",0
"147688","PIXEL119/32",0
"147689","PIXEL120/32",0
"147690","PIXEL121/32",0
"147691","PIXEL122/32",0
"147692","PIXEL123/32",0
"147693","PIXEL124/32",0
"147694","PIXEL125/32",0
"147695","PIXEL126/32",0
"147696","PIXEL127/32",0
"147697","PIXEL128/32",0
"147698","PIXEL129/32",0
"147699","PIXEL130/32",0
"147700","PIXEL131/32",0
"147701","PIXEL132/32",0
"147702","PIXEL133/32",0
"147703","PIXEL134/32",0
"147704","PIXEL135/32",0
"147705","PIXEL136/32",0
"147706","PIXEL137/32",0
"147707","PIXEL138/32",0
"147708","PIXEL139/32",0
"147709","PIXEL140/32",0
"147710","PIXEL141/32",0
"147711","PIXEL142/32",0
"147712","PIXEL143/32",0
"147713","PIXEL144/32",0
"147714","PIXEL145/32",0
"147715","PIXEL146/32",0
"147716","PIXEL147/32",0
"147717","PIXEL148/32",0
"147718","PIXEL149/32",0
"147719","PIXEL150/32",0
"147720","PIXEL151/32",0
"147721","PIXEL152/32",0
"147722","PIXEL153/32",0
"147723","PIXEL154/32",0
"147724","PIXEL155/32",0
"147725","PIXEL156/32",0
"147726","PIXEL157/32",0
"147727","PIXEL158/32",0
"147728","PIXEL159/32",0
"147729","PIXEL160/32",0
"147730","PIXEL161/32",0
"147731","PIXEL162/32",0
"147732","PIXEL163/32",0
"147733","PIXEL164/32",0
"147734","PIXEL165/32",0
"147735","PIXEL166/32",0
"147736","PIXEL167/32",0
"147737","PIXEL168/32",0
"147738","PIXEL169/32",0
"147739","PIXEL170/32",0
"147740","PIXEL171/32",0
"147741","PIXEL172/32",0
"147742","PIXEL173/32",0
"147743","PIXEL174/32",0
"147744","PIXEL175/32",0
"147745","PIXEL176/32",0
"147746","PIXEL177/32",0
"147747","PIXEL178/32",0
"147748","PIXEL179/32",0
"147749","PIXEL180/32",0
"147750","PIXEL181/32",0
"147751","PIXEL182/32",0
"147752","PIXEL183/32",0
"147753","PIXEL184/32",0
"147754","PIXEL185/32",0
"147755","PIXEL186/32",0
"147756","PIXEL187/32",0
"147757","PIXEL188/32",0
"147758","PIXEL189/32",0
"147759","PIXEL190/32",0
"147760","PIXEL191/32",0
"147761","PIXEL192/32",0
"147762","PIXEL193/32",0
"147763","PIXEL194/32",0
"147764","PIXEL195/32",0
"147765","PIXEL196/32",0
"147766","PIXEL197/32",0
"147767","PIXEL198/32",0
"147768","PIXEL199/32",0
"147769","PIXEL200/32",0
"147770","PIXEL201/32",0
"147771","PIXEL202/32",0
"147772","PIXEL203/32",0
"147773","PIXEL204/32",0
"147774","PIXEL205/32",0
"147775","PIXEL206/32",0
"147776","PIXEL207/32",0
"147777","PIXEL208/32",0
"147778","PIXEL209/32",0
"147779","PIXEL210/32",0
"147780","PIXEL211/32",0
"147781","PIXEL212/32",0
"147782","PIXEL213/32",0
"147783","PIXEL214/32",0
"147784","PIXEL215/32",0
"147785","PIXEL216/32",0
"147786","PIXEL217/32",0
"147787","PIXEL218/32",0
"147788","PIXEL219/32",0
"147789","PIXEL220/32",0
"147790","PIXEL221/32",0
"147791","PIXEL222/32",0
"147792","PIXEL223/32",0
"147793","PIXEL224/32",0
"147794","PIXEL225/32",0
"147795","PIXEL226/32",0
"147796","PIXEL227/32",0
"147797","PIXEL228/32",0
"147798","PIXEL229/32",0
"147799","PIXEL230/32",0
"147800","PIXEL231/32",0
"147801","PIXEL232/32",0
"147802","PIXEL233/32",0
"147803","PIXEL234/32",0
"147804","PIXEL235/32",0
"147805","PIXEL236/32",0
"147806","PIXEL237/32",0
"147807","PIXEL238/32",0
"147808","PIXEL239/32",0
"147809","PIXEL240/32",0
"147810","PIXEL241/32",0
"147811","PIXEL242/32",0
"147812","PIXEL243/32",0
"147813","PIXEL244/32",0
"147814","PIXEL245/32",0
"147815","PIXEL246/32",0
"147816","PIXEL247/32",0
"147817","PIXEL248/32",0
"147818","PIXEL249/32",0
"147819","PIXEL250/32",0
"147820","PIXEL251/32",0
"147821","PIXEL252/32",0
"147822","PIXEL253/32",0
"147823","PIXEL254/32",0
"147824","PIXEL255/32",0
"147825","PIXEL256/32",0
"147826","PIXEL257/32",0
"147827","PIXEL258/32",0
"147828","PIXEL259/32",0
"147829","PIXEL260/32",0
"147830","PIXEL261/32",0
"147831","PIXEL262/32",0
"147832","PIXEL263/32",0
"147833","PIXEL264/32",0
"147834","PIXEL265/32",0
"147835","PIXEL266/32",0
"147836","PIXEL267/32",0
"147837","PIXEL268/32",0
"147838","PIXEL269/32",0
"147839","PIXEL270/32",0
"147840","PIXEL271/32",0
"147841","PIXEL272/32",0
"147842","PIXEL273/32",0
"147843","PIXEL274/32",0
"147844","PIXEL275/32",0
"147845","PIXEL276/32",0
"147846","PIXEL277/32",0
"147847","PIXEL278/32",0
"147848","PIXEL279/32",0
"147849","PIXEL280/32",0
"147850","PIXEL281/32",0
"147851","PIXEL282/32",0
"147852","PIXEL283/32",0
"147853","PIXEL284/32",0
"147854","PIXEL285/32",0
"147855","PIXEL286/32",0
"147856","PIXEL287/32",0
"147857","PIXEL288/32",0
"147858","PIXEL289/32",0
"147859","PIXEL290/32",0
"147860","PIXEL291/32",0
"147861","PIXEL292/32",0
"147862","PIXEL293/32",0
"147863","PIXEL294/32",0
"147864","PIXEL295/32",0
"147865","PIXEL296/32",0
"147866","PIXEL297/32",0
"147867","PIXEL298/32",0
"147868","PIXEL299/32",0
"147869","PIXEL300/32",0
"147870","PIXEL301/32",0
"147871","PIXEL302/32",0
"147872","PIXEL303/32",0
"147873","PIXEL304/32",0
"147874","PIXEL305/32",0
"147875","PIXEL306/32",0
"147876","PIXEL307/32",0
"147877","PIXEL308/32",0
"147878","PIXEL309/32",0
"147879","PIXEL310/32",0
"147880","PIXEL311/32",0
"147881","PIXEL312/32",0
"147882","PIXEL313/32",0
"147883","PIXEL314/32",0
"147884","PIXEL315/32",0
"147885","PIXEL316/32",0
"147886","PIXEL317/32",0
"147887","PIXEL318/32",0
"147888","PIXEL319/32",0
"147889","PIXEL320/32",0
"147890","PIXEL321/32",0
"147891","PIXEL322/32",0
"147892","PIXEL323/32",0
"147893","PIXEL324/32",0
"147894","PIXEL325/32",0
"147895","PIXEL326/32",0
"147896","PIXEL327/32",0
"147897","PIXEL328/32",0
"147898","PIXEL329/32",0
"147899","PIXEL330/32",0
"147900","PIXEL331/32",0
"147901","PIXEL332/32",0
"147902","PIXEL333/32",0
"147903","PIXEL334/32",0
"147904","PIXEL335/32",0
"147905","PIXEL336/32",0
"147906","PIXEL337/32",0
"147907","PIXEL338/32",0
"147908","PIXEL339/32",0
"147909","PIXEL340/32",0
"147910","PIXEL341/32",0
"147911","PIXEL342/32",0
"147912","PIXEL343/32",0
"147913","PIXEL344/32",0
"147914","PIXEL345/32",0
"147915","PIXEL346/32",0
"147916","PIXEL347/32",0
"147917","PIXEL348/32",0
"147918","PIXEL349/32",0
"147919","PIXEL350/32",0
"147920","PIXEL351/32",0
"147921","PIXEL352/32",0
"147922","PIXEL353/32",0
"147923","PIXEL354/32",0
"147924","PIXEL355/32",0
"147925","PIXEL356/32",0
"147926","PIXEL357/32",0
"147927","PIXEL358/32",0
"147928","PIXEL359/32",0
"147929","PIXEL360/32",0
"147930","PIXEL361/32",0
"147931","PIXEL362/32",0
"147932","PIXEL363/32",0
"147933","PIXEL364/32",0
"147934","PIXEL365/32",0
"147935","PIXEL366/32",0
"147936","PIXEL367/32",0
"147937","PIXEL368/32",0
"147938","PIXEL369/32",0
"147939","PIXEL370/32",0
"147940","PIXEL371/32",0
"147941","PIXEL372/32",0
"147942","PIXEL373/32",0
"147943","PIXEL374/32",0
"147944","PIXEL375/32",0
"147945","PIXEL376/32",0
"147946","PIXEL377/32",0
"147947","PIXEL378/32",0
"147948","PIXEL379/32",0
"147949","PIXEL380/32",0
"147950","PIXEL381/32",0
"147951","PIXEL382/32",0
"147952","PIXEL383/32",0
"147953","PIXEL384/32",0
"147954","PIXEL385/32",0
"147955","PIXEL386/32",0
"147956","PIXEL387/32",0
"147957","PIXEL388/32",0
"147958","PIXEL389/32",0
"147959","PIXEL390/32",0
"147960","PIXEL391/32",0
"147961","PIXEL392/32",0
"147962","PIXEL393/32",0
"147963","PIXEL394/32",0
"147964","PIXEL395/32",0
"147965","PIXEL396/32",0
"147966","PIXEL397/32",0
"147967","PIXEL398/32",0
"147968","PIXEL399/32",0
"147969","PIXEL400/32",0
"147970","PIXEL0/31",0
"147971","PIXEL1/31",0
"147972","PIXEL2/31",0
"147973","PIXEL3/31",0
"147974","PIXEL4/31",0
"147975","PIXEL5/31",0
"147976","PIXEL6/31",0
"147977","PIXEL7/31",0
"147978","PIXEL8/31",0
"147979","PIXEL9/31",0
"147980","PIXEL10/31",0
"147981","PIXEL11/31",0
"147982","PIXEL12/31",0
"147983","PIXEL13/31",0
"147984","PIXEL14/31",0
"147985","PIXEL15/31",0
"147986","PIXEL16/31",0
"147987","PIXEL17/31",0
"147988","PIXEL18/31",0
"147989","PIXEL19/31",0
"147990","PIXEL20/31",0
"147991","PIXEL21/31",0
"147992","PIXEL22/31",0
"147993","PIXEL23/31",0
"147994","PIXEL24/31",0
"147995","PIXEL25/31",0
"147996","PIXEL26/31",0
"147997","PIXEL27/31",0
"147998","PIXEL28/31",0
"147999","PIXEL29/31",0
"148000","PIXEL30/31",0
"148001","PIXEL31/31",0
"148002","PIXEL32/31",0
"148003","PIXEL33/31",0
"148004","PIXEL34/31",0
"148005","PIXEL35/31",0
"148006","PIXEL36/31",0
"148007","PIXEL37/31",0
"148008","PIXEL38/31",0
"148009","PIXEL39/31",0
"148010","PIXEL40/31",0
"148011","PIXEL41/31",0
"148012","PIXEL42/31",0
"148013","PIXEL43/31",0
"148014","PIXEL44/31",0
"148015","PIXEL45/31",0
"148016","PIXEL46/31",0
"148017","PIXEL47/31",0
"148018","PIXEL48/31",0
"148019","PIXEL49/31",0
"148020","PIXEL50/31",0
"148021","PIXEL51/31",0
"148022","PIXEL52/31",0
"148023","PIXEL53/31",0
"148024","PIXEL54/31",0
"148025","PIXEL55/31",0
"148026","PIXEL56/31",0
"148027","PIXEL57/31",0
"148028","PIXEL58/31",0
"148029","PIXEL59/31",0
"148030","PIXEL60/31",0
"148031","PIXEL61/31",0
"148032","PIXEL62/31",0
"148033","PIXEL63/31",0
"148034","PIXEL64/31",0
"148035","PIXEL65/31",0
"148036","PIXEL66/31",0
"148037","PIXEL67/31",0
"148038","PIXEL68/31",0
"148039","PIXEL69/31",0
"148040","PIXEL70/31",0
"148041","PIXEL71/31",0
"148042","PIXEL72/31",0
"148043","PIXEL73/31",0
"148044","PIXEL74/31",0
"148045","PIXEL75/31",0
"148046","PIXEL76/31",0
"148047","PIXEL77/31",0
"148048","PIXEL78/31",0
"148049","PIXEL79/31",0
"148050","PIXEL80/31",0
"148051","PIXEL81/31",0
"148052","PIXEL82/31",0
"148053","PIXEL83/31",0
"148054","PIXEL84/31",0
"148055","PIXEL85/31",0
"148056","PIXEL86/31",0
"148057","PIXEL87/31",0
"148058","PIXEL88/31",0
"148059","PIXEL89/31",0
"148060","PIXEL90/31",0
"148061","PIXEL91/31",0
"148062","PIXEL92/31",0
"148063","PIXEL93/31",0
"148064","PIXEL94/31",0
"148065","PIXEL95/31",0
"148066","PIXEL96/31",0
"148067","PIXEL97/31",0
"148068","PIXEL98/31",0
"148069","PIXEL99/31",0
"148070","PIXEL100/31",0
"148071","PIXEL101/31",0
"148072","PIXEL102/31",0
"148073","PIXEL103/31",0
"148074","PIXEL104/31",0
"148075","PIXEL105/31",0
"148076","PIXEL106/31",0
"148077","PIXEL107/31",0
"148078","PIXEL108/31",0
"148079","PIXEL109/31",0
"148080","PIXEL110/31",0
"148081","PIXEL111/31",0
"148082","PIXEL112/31",0
"148083","PIXEL113/31",0
"148084","PIXEL114/31",0
"148085","PIXEL115/31",0
"148086","PIXEL116/31",0
"148087","PIXEL117/31",0
"148088","PIXEL118/31",0
"148089","PIXEL119/31",0
"148090","PIXEL120/31",0
"148091","PIXEL121/31",0
"148092","PIXEL122/31",0
"148093","PIXEL123/31",0
"148094","PIXEL124/31",0
"148095","PIXEL125/31",0
"148096","PIXEL126/31",0
"148097","PIXEL127/31",0
"148098","PIXEL128/31",0
"148099","PIXEL129/31",0
"148100","PIXEL130/31",0
"148101","PIXEL131/31",0
"148102","PIXEL132/31",0
"148103","PIXEL133/31",0
"148104","PIXEL134/31",0
"148105","PIXEL135/31",0
"148106","PIXEL136/31",0
"148107","PIXEL137/31",0
"148108","PIXEL138/31",0
"148109","PIXEL139/31",0
"148110","PIXEL140/31",0
"148111","PIXEL141/31",0
"148112","PIXEL142/31",0
"148113","PIXEL143/31",0
"148114","PIXEL144/31",0
"148115","PIXEL145/31",0
"148116","PIXEL146/31",0
"148117","PIXEL147/31",0
"148118","PIXEL148/31",0
"148119","PIXEL149/31",0
"148120","PIXEL150/31",0
"148121","PIXEL151/31",0
"148122","PIXEL152/31",0
"148123","PIXEL153/31",0
"148124","PIXEL154/31",0
"148125","PIXEL155/31",0
"148126","PIXEL156/31",0
"148127","PIXEL157/31",0
"148128","PIXEL158/31",0
"148129","PIXEL159/31",0
"148130","PIXEL160/31",0
"148131","PIXEL161/31",0
"148132","PIXEL162/31",0
"148133","PIXEL163/31",0
"148134","PIXEL164/31",0
"148135","PIXEL165/31",0
"148136","PIXEL166/31",0
"148137","PIXEL167/31",0
"148138","PIXEL168/31",0
"148139","PIXEL169/31",0
"148140","PIXEL170/31",0
"148141","PIXEL171/31",0
"148142","PIXEL172/31",0
"148143","PIXEL173/31",0
"148144","PIXEL174/31",0
"148145","PIXEL175/31",0
"148146","PIXEL176/31",0
"148147","PIXEL177/31",0
"148148","PIXEL178/31",0
"148149","PIXEL179/31",0
"148150","PIXEL180/31",0
"148151","PIXEL181/31",0
"148152","PIXEL182/31",0
"148153","PIXEL183/31",0
"148154","PIXEL184/31",0
"148155","PIXEL185/31",0
"148156","PIXEL186/31",0
"148157","PIXEL187/31",0
"148158","PIXEL188/31",0
"148159","PIXEL189/31",0
"148160","PIXEL190/31",0
"148161","PIXEL191/31",0
"148162","PIXEL192/31",0
"148163","PIXEL193/31",0
"148164","PIXEL194/31",0
"148165","PIXEL195/31",0
"148166","PIXEL196/31",0
"148167","PIXEL197/31",0
"148168","PIXEL198/31",0
"148169","PIXEL199/31",0
"148170","PIXEL200/31",0
"148171","PIXEL201/31",0
"148172","PIXEL202/31",0
"148173","PIXEL203/31",0
"148174","PIXEL204/31",0
"148175","PIXEL205/31",0
"148176","PIXEL206/31",0
"148177","PIXEL207/31",0
"148178","PIXEL208/31",0
"148179","PIXEL209/31",0
"148180","PIXEL210/31",0
"148181","PIXEL211/31",0
"148182","PIXEL212/31",0
"148183","PIXEL213/31",0
"148184","PIXEL214/31",0
"148185","PIXEL215/31",0
"148186","PIXEL216/31",0
"148187","PIXEL217/31",0
"148188","PIXEL218/31",0
"148189","PIXEL219/31",0
"148190","PIXEL220/31",0
"148191","PIXEL221/31",0
"148192","PIXEL222/31",0
"148193","PIXEL223/31",0
"148194","PIXEL224/31",0
"148195","PIXEL225/31",0
"148196","PIXEL226/31",0
"148197","PIXEL227/31",0
"148198","PIXEL228/31",0
"148199","PIXEL229/31",0
"148200","PIXEL230/31",0
"148201","PIXEL231/31",0
"148202","PIXEL232/31",0
"148203","PIXEL233/31",0
"148204","PIXEL234/31",0
"148205","PIXEL235/31",0
"148206","PIXEL236/31",0
"148207","PIXEL237/31",0
"148208","PIXEL238/31",0
"148209","PIXEL239/31",0
"148210","PIXEL240/31",0
"148211","PIXEL241/31",0
"148212","PIXEL242/31",0
"148213","PIXEL243/31",0
"148214","PIXEL244/31",0
"148215","PIXEL245/31",0
"148216","PIXEL246/31",0
"148217","PIXEL247/31",0
"148218","PIXEL248/31",0
"148219","PIXEL249/31",0
"148220","PIXEL250/31",0
"148221","PIXEL251/31",0
"148222","PIXEL252/31",0
"148223","PIXEL253/31",0
"148224","PIXEL254/31",0
"148225","PIXEL255/31",0
"148226","PIXEL256/31",0
"148227","PIXEL257/31",0
"148228","PIXEL258/31",0
"148229","PIXEL259/31",0
"148230","PIXEL260/31",0
"148231","PIXEL261/31",0
"148232","PIXEL262/31",0
"148233","PIXEL263/31",0
"148234","PIXEL264/31",0
"148235","PIXEL265/31",0
"148236","PIXEL266/31",0
"148237","PIXEL267/31",0
"148238","PIXEL268/31",0
"148239","PIXEL269/31",0
"148240","PIXEL270/31",0
"148241","PIXEL271/31",0
"148242","PIXEL272/31",0
"148243","PIXEL273/31",0
"148244","PIXEL274/31",0
"148245","PIXEL275/31",0
"148246","PIXEL276/31",0
"148247","PIXEL277/31",0
"148248","PIXEL278/31",0
"148249","PIXEL279/31",0
"148250","PIXEL280/31",0
"148251","PIXEL281/31",0
"148252","PIXEL282/31",0
"148253","PIXEL283/31",0
"148254","PIXEL284/31",0
"148255","PIXEL285/31",0
"148256","PIXEL286/31",0
"148257","PIXEL287/31",0
"148258","PIXEL288/31",0
"148259","PIXEL289/31",0
"148260","PIXEL290/31",0
"148261","PIXEL291/31",0
"148262","PIXEL292/31",0
"148263","PIXEL293/31",0
"148264","PIXEL294/31",0
"148265","PIXEL295/31",0
"148266","PIXEL296/31",0
"148267","PIXEL297/31",0
"148268","PIXEL298/31",0
"148269","PIXEL299/31",0
"148270","PIXEL300/31",0
"148271","PIXEL301/31",0
"148272","PIXEL302/31",0
"148273","PIXEL303/31",0
"148274","PIXEL304/31",0
"148275","PIXEL305/31",0
"148276","PIXEL306/31",0
"148277","PIXEL307/31",0
"148278","PIXEL308/31",0
"148279","PIXEL309/31",0
"148280","PIXEL310/31",0
"148281","PIXEL311/31",0
"148282","PIXEL312/31",0
"148283","PIXEL313/31",0
"148284","PIXEL314/31",0
"148285","PIXEL315/31",0
"148286","PIXEL316/31",0
"148287","PIXEL317/31",0
"148288","PIXEL318/31",0
"148289","PIXEL319/31",0
"148290","PIXEL320/31",0
"148291","PIXEL321/31",0
"148292","PIXEL322/31",0
"148293","PIXEL323/31",0
"148294","PIXEL324/31",0
"148295","PIXEL325/31",0
"148296","PIXEL326/31",0
"148297","PIXEL327/31",0
"148298","PIXEL328/31",0
"148299","PIXEL329/31",0
"148300","PIXEL330/31",0
"148301","PIXEL331/31",0
"148302","PIXEL332/31",0
"148303","PIXEL333/31",0
"148304","PIXEL334/31",0
"148305","PIXEL335/31",0
"148306","PIXEL336/31",0
"148307","PIXEL337/31",0
"148308","PIXEL338/31",0
"148309","PIXEL339/31",0
"148310","PIXEL340/31",0
"148311","PIXEL341/31",0
"148312","PIXEL342/31",0
"148313","PIXEL343/31",0
"148314","PIXEL344/31",0
"148315","PIXEL345/31",0
"148316","PIXEL346/31",0
"148317","PIXEL347/31",0
"148318","PIXEL348/31",0
"148319","PIXEL349/31",0
"148320","PIXEL350/31",0
"148321","PIXEL351/31",0
"148322","PIXEL352/31",0
"148323","PIXEL353/31",0
"148324","PIXEL354/31",0
"148325","PIXEL355/31",0
"148326","PIXEL356/31",0
"148327","PIXEL357/31",0
"148328","PIXEL358/31",0
"148329","PIXEL359/31",0
"148330","PIXEL360/31",0
"148331","PIXEL361/31",0
"148332","PIXEL362/31",0
"148333","PIXEL363/31",0
"148334","PIXEL364/31",0
"148335","PIXEL365/31",0
"148336","PIXEL366/31",0
"148337","PIXEL367/31",0
"148338","PIXEL368/31",0
"148339","PIXEL369/31",0
