"","Grid","count"
"106442","PIXEL38/282",1
"106443","PIXEL38/283",1
"106444","PIXEL38/284",1
"106445","PIXEL38/285",1
"106446","PIXEL38/286",1
"106447","PIXEL38/287",1
"106448","PIXEL38/288",1
"106449","PIXEL38/289",1
"106450","PIXEL38/29",1
"106451","PIXEL38/290",1
"106452","PIXEL38/291",1
"106453","PIXEL38/292",1
"106454","PIXEL38/293",2
"106455","PIXEL38/294",2
"106456","PIXEL38/295",2
"106457","PIXEL38/296",2
"106458","PIXEL38/297",2
"106459","PIXEL38/298",2
"106460","PIXEL38/299",2
"106461","PIXEL38/30",1
"106462","PIXEL38/300",2
"106463","PIXEL38/301",2
"106464","PIXEL38/302",2
"106465","PIXEL38/303",2
"106466","PIXEL38/304",2
"106467","PIXEL38/305",2
"106468","PIXEL38/306",2
"106469","PIXEL38/307",2
"106470","PIXEL38/308",2
"106471","PIXEL38/309",2
"106472","PIXEL38/31",1
"106473","PIXEL38/310",2
"106474","PIXEL38/311",2
"106475","PIXEL38/312",2
"106476","PIXEL38/313",1
"106477","PIXEL38/314",1
"106478","PIXEL38/315",2
"106479","PIXEL38/316",2
"106480","PIXEL38/317",2
"106481","PIXEL38/318",3
"106482","PIXEL38/319",3
"106483","PIXEL38/32",1
"106484","PIXEL38/320",3
"106485","PIXEL38/321",3
"106486","PIXEL38/322",3
"106487","PIXEL38/323",3
"106488","PIXEL38/324",4
"106489","PIXEL38/325",4
"106490","PIXEL38/326",4
"106491","PIXEL38/327",4
"106492","PIXEL38/328",4
"106493","PIXEL38/329",4
"106494","PIXEL38/33",1
"106495","PIXEL38/330",4
"106496","PIXEL38/331",4
"106497","PIXEL38/332",5
"106498","PIXEL38/333",5
"106499","PIXEL38/334",5
"106500","PIXEL38/335",5
"106501","PIXEL38/336",5
"106502","PIXEL38/337",5
"106503","PIXEL38/338",5
"106504","PIXEL38/339",5
"106505","PIXEL38/34",1
"106506","PIXEL38/340",5
"106507","PIXEL38/341",5
"106508","PIXEL38/342",5
"106509","PIXEL38/343",5
"106510","PIXEL38/344",5
"106511","PIXEL38/345",5
"106512","PIXEL38/346",5
"106513","PIXEL38/347",5
"106514","PIXEL38/348",5
"106515","PIXEL38/349",5
"106516","PIXEL38/35",1
"106517","PIXEL38/350",5
"106518","PIXEL38/351",5
"106519","PIXEL38/352",5
"106520","PIXEL38/353",5
"106521","PIXEL38/354",5
"106522","PIXEL38/355",5
"106523","PIXEL38/356",5
"106524","PIXEL38/357",5
"106525","PIXEL38/358",5
"106526","PIXEL38/359",5
"106527","PIXEL38/36",1
"106528","PIXEL38/360",5
"106529","PIXEL38/361",5
"106530","PIXEL38/362",5
"106531","PIXEL38/363",5
"106532","PIXEL38/364",5
"106533","PIXEL38/365",5
"106534","PIXEL38/366",5
"106535","PIXEL38/367",5
"106536","PIXEL38/368",4
"106537","PIXEL38/369",4
"106538","PIXEL38/37",1
"106539","PIXEL38/370",4
"106540","PIXEL38/371",4
"106541","PIXEL38/372",4
"106542","PIXEL38/373",4
"106543","PIXEL38/374",4
"106544","PIXEL38/375",4
"106545","PIXEL38/376",4
"106546","PIXEL38/377",4
"106547","PIXEL38/378",4
"106548","PIXEL38/379",4
"106549","PIXEL38/38",1
"106550","PIXEL38/380",4
"106551","PIXEL38/381",4
"106552","PIXEL38/382",3
"106553","PIXEL38/383",3
"106554","PIXEL38/384",2
"106555","PIXEL38/385",2
"106556","PIXEL38/386",2
"106557","PIXEL38/387",1
"106558","PIXEL38/388",1
"106559","PIXEL38/389",1
"106560","PIXEL38/39",1
"106561","PIXEL38/390",1
"106562","PIXEL38/391",1
"106563","PIXEL38/392",1
"106564","PIXEL38/393",1
"106565","PIXEL38/40",1
"106566","PIXEL38/41",1
"106567","PIXEL38/42",1
"106568","PIXEL38/43",1
"106569","PIXEL38/44",1
"106570","PIXEL38/45",1
"106571","PIXEL38/46",1
"106572","PIXEL38/47",1
"106573","PIXEL38/48",1
"106574","PIXEL38/49",1
"106575","PIXEL38/50",1
"106576","PIXEL38/51",1
"106577","PIXEL38/52",1
"106578","PIXEL38/53",1
"106579","PIXEL38/54",1
"106580","PIXEL38/55",1
"106581","PIXEL38/56",1
"106582","PIXEL38/57",1
"106583","PIXEL38/58",1
"106584","PIXEL38/59",1
"106585","PIXEL38/60",1
"106586","PIXEL38/61",1
"106587","PIXEL38/62",1
"106588","PIXEL38/63",1
"106589","PIXEL38/64",1
"106590","PIXEL38/65",1
"106591","PIXEL38/66",1
"106592","PIXEL38/67",1
"106593","PIXEL38/68",1
"106594","PIXEL38/69",1
"106595","PIXEL38/70",1
"106596","PIXEL38/71",1
"106597","PIXEL38/72",1
"106598","PIXEL38/73",1
"106599","PIXEL38/74",1
"106600","PIXEL38/75",1
"106601","PIXEL380/0",1
"106602","PIXEL380/1",1
"106603","PIXEL380/10",1
"106604","PIXEL380/100",4
"106605","PIXEL380/101",4
"106606","PIXEL380/102",4
"106607","PIXEL380/103",4
"106608","PIXEL380/104",4
"106609","PIXEL380/105",4
"106610","PIXEL380/106",4
"106611","PIXEL380/107",4
"106612","PIXEL380/108",4
"106613","PIXEL380/109",4
"106614","PIXEL380/11",2
"106615","PIXEL380/110",4
"106616","PIXEL380/111",4
"106617","PIXEL380/112",4
"106618","PIXEL380/113",4
"106619","PIXEL380/114",4
"106620","PIXEL380/115",4
"106621","PIXEL380/116",4
"106622","PIXEL380/117",4
"106623","PIXEL380/118",4
"106624","PIXEL380/119",4
"106625","PIXEL380/12",2
"106626","PIXEL380/120",4
"106627","PIXEL380/121",4
"106628","PIXEL380/122",4
"106629","PIXEL380/123",4
"106630","PIXEL380/124",4
"106631","PIXEL380/125",4
"106632","PIXEL380/126",4
"106633","PIXEL380/127",4
"106634","PIXEL380/128",4
"106635","PIXEL380/129",3
"106636","PIXEL380/13",2
"106637","PIXEL380/130",2
"106638","PIXEL380/131",2
"106639","PIXEL380/132",2
"106640","PIXEL380/133",2
"106641","PIXEL380/134",2
"106642","PIXEL380/135",2
"106643","PIXEL380/136",3
"106644","PIXEL380/137",3
"106645","PIXEL380/138",3
"106646","PIXEL380/139",3
"106647","PIXEL380/14",2
"106648","PIXEL380/140",3
"106649","PIXEL380/141",3
"106650","PIXEL380/142",3
"106651","PIXEL380/143",3
"106652","PIXEL380/144",3
"106653","PIXEL380/145",3
"106654","PIXEL380/146",3
"106655","PIXEL380/147",3
"106656","PIXEL380/148",3
"106657","PIXEL380/149",3
"106658","PIXEL380/15",2
"106659","PIXEL380/150",3
"106660","PIXEL380/151",3
"106661","PIXEL380/152",3
"106662","PIXEL380/153",3
"106663","PIXEL380/154",3
"106664","PIXEL380/155",3
"106665","PIXEL380/156",3
"106666","PIXEL380/157",3
"106667","PIXEL380/158",2
"106668","PIXEL380/159",2
"106669","PIXEL380/16",2
"106670","PIXEL380/160",2
"106671","PIXEL380/161",2
"106672","PIXEL380/162",2
"106673","PIXEL380/163",3
"106674","PIXEL380/164",3
"106675","PIXEL380/165",3
"106676","PIXEL380/166",3
"106677","PIXEL380/167",3
"106678","PIXEL380/168",3
"106679","PIXEL380/169",3
"106680","PIXEL380/17",2
"106681","PIXEL380/170",3
"106682","PIXEL380/171",3
"106683","PIXEL380/172",3
"106684","PIXEL380/173",3
"106685","PIXEL380/174",3
"106686","PIXEL380/175",3
"106687","PIXEL380/176",3
"106688","PIXEL380/177",3
"106689","PIXEL380/178",4
"106690","PIXEL380/179",4
"106691","PIXEL380/18",2
"106692","PIXEL380/180",4
"106693","PIXEL380/181",4
"106694","PIXEL380/182",4
"106695","PIXEL380/183",4
"106696","PIXEL380/184",4
"106697","PIXEL380/185",5
"106698","PIXEL380/186",5
"106699","PIXEL380/187",5
"106700","PIXEL380/188",5
"106701","PIXEL380/189",5
"106702","PIXEL380/19",2
"106703","PIXEL380/190",5
"106704","PIXEL380/191",4
"106705","PIXEL380/192",4
"106706","PIXEL380/193",4
"106707","PIXEL380/194",4
"106708","PIXEL380/195",4
"106709","PIXEL380/196",4
"106710","PIXEL380/197",4
"106711","PIXEL380/198",4
"106712","PIXEL380/199",4
"106713","PIXEL380/2",1
"106714","PIXEL380/20",2
"106715","PIXEL380/200",4
"106716","PIXEL380/201",4
"106717","PIXEL380/202",4
"106718","PIXEL380/203",4
"106719","PIXEL380/204",4
"106720","PIXEL380/205",4
"106721","PIXEL380/206",4
"106722","PIXEL380/207",4
"106723","PIXEL380/208",4
"106724","PIXEL380/209",4
"106725","PIXEL380/21",2
"106726","PIXEL380/210",4
"106727","PIXEL380/211",4
"106728","PIXEL380/212",4
"106729","PIXEL380/213",4
"106730","PIXEL380/214",4
"106731","PIXEL380/215",4
"106732","PIXEL380/216",4
"106733","PIXEL380/217",4
"106734","PIXEL380/218",4
"106735","PIXEL380/219",4
"106736","PIXEL380/22",2
"106737","PIXEL380/220",4
"106738","PIXEL380/221",4
"106739","PIXEL380/222",4
"106740","PIXEL380/223",4
"106741","PIXEL380/224",4
"106742","PIXEL380/225",4
"106743","PIXEL380/226",4
"106744","PIXEL380/227",4
"106745","PIXEL380/228",4
"106746","PIXEL380/229",4
"106747","PIXEL380/23",2
"106748","PIXEL380/230",4
"106749","PIXEL380/231",4
"106750","PIXEL380/232",4
"106751","PIXEL380/233",4
"106752","PIXEL380/234",4
"106753","PIXEL380/235",4
"106754","PIXEL380/236",3
"106755","PIXEL380/237",3
"106756","PIXEL380/238",3
"106757","PIXEL380/239",2
"106758","PIXEL380/24",2
"106759","PIXEL380/240",2
"106760","PIXEL380/241",2
"106761","PIXEL380/242",2
"106762","PIXEL380/243",2
"106763","PIXEL380/244",2
"106764","PIXEL380/245",2
"106765","PIXEL380/246",2
"106766","PIXEL380/247",2
"106767","PIXEL380/248",2
"106768","PIXEL380/249",2
"106769","PIXEL380/25",2
"106770","PIXEL380/250",2
"106771","PIXEL380/251",2
"106772","PIXEL380/252",2
"106773","PIXEL380/253",1
"106774","PIXEL380/254",1
"106775","PIXEL380/255",1
"106776","PIXEL380/256",1
"106777","PIXEL380/257",1
"106778","PIXEL380/258",1
"106779","PIXEL380/259",1
"106780","PIXEL380/26",2
"106781","PIXEL380/260",1
"106782","PIXEL380/261",1
"106783","PIXEL380/262",1
"106784","PIXEL380/263",1
"106785","PIXEL380/264",1
"106786","PIXEL380/265",1
"106787","PIXEL380/266",1
"106788","PIXEL380/267",1
"106789","PIXEL380/268",1
"106790","PIXEL380/269",1
"106791","PIXEL380/27",3
"106792","PIXEL380/270",1
"106793","PIXEL380/271",1
"106794","PIXEL380/272",1
"106795","PIXEL380/273",1
"106796","PIXEL380/274",1
"106797","PIXEL380/275",1
"106798","PIXEL380/277",1
"106799","PIXEL380/278",1
"106800","PIXEL380/279",1
"106801","PIXEL380/28",3
"106802","PIXEL380/280",1
"106803","PIXEL380/281",1
"106804","PIXEL380/282",1
"106805","PIXEL380/283",1
"106806","PIXEL380/284",1
"106807","PIXEL380/285",1
"106808","PIXEL380/286",1
"106809","PIXEL380/287",1
"106810","PIXEL380/288",1
"106811","PIXEL380/289",1
"106812","PIXEL380/29",3
"106813","PIXEL380/290",1
"106814","PIXEL380/291",1
"106815","PIXEL380/292",1
"106816","PIXEL380/293",1
"106817","PIXEL380/294",1
"106818","PIXEL380/295",1
"106819","PIXEL380/296",1
"106820","PIXEL380/297",1
"106821","PIXEL380/298",1
"106822","PIXEL380/299",1
"106823","PIXEL380/3",1
"106824","PIXEL380/30",3
"106825","PIXEL380/300",1
"106826","PIXEL380/301",1
"106827","PIXEL380/302",1
"106828","PIXEL380/303",1
"106829","PIXEL380/304",1
"106830","PIXEL380/305",1
"106831","PIXEL380/306",1
"106832","PIXEL380/307",1
"106833","PIXEL380/308",2
"106834","PIXEL380/309",2
"106835","PIXEL380/31",4
"106836","PIXEL380/310",2
"106837","PIXEL380/311",2
"106838","PIXEL380/312",2
"106839","PIXEL380/313",2
"106840","PIXEL380/314",2
"106841","PIXEL380/315",2
"106842","PIXEL380/316",2
"106843","PIXEL380/317",2
"106844","PIXEL380/318",2
"106845","PIXEL380/319",2
"106846","PIXEL380/32",4
"106847","PIXEL380/320",2
"106848","PIXEL380/321",2
"106849","PIXEL380/322",2
"106850","PIXEL380/323",2
"106851","PIXEL380/324",2
"106852","PIXEL380/325",2
"106853","PIXEL380/326",2
"106854","PIXEL380/327",2
"106855","PIXEL380/328",2
"106856","PIXEL380/329",2
"106857","PIXEL380/33",4
"106858","PIXEL380/330",2
"106859","PIXEL380/331",2
"106860","PIXEL380/332",3
"106861","PIXEL380/333",3
"106862","PIXEL380/334",3
"106863","PIXEL380/335",3
"106864","PIXEL380/336",3
"106865","PIXEL380/337",3
"106866","PIXEL380/338",3
"106867","PIXEL380/339",3
"106868","PIXEL380/34",4
"106869","PIXEL380/340",3
"106870","PIXEL380/341",3
"106871","PIXEL380/342",4
"106872","PIXEL380/343",4
"106873","PIXEL380/344",3
"106874","PIXEL380/345",3
"106875","PIXEL380/346",3
"106876","PIXEL380/347",3
"106877","PIXEL380/348",3
"106878","PIXEL380/349",3
"106879","PIXEL380/35",4
"106880","PIXEL380/350",3
"106881","PIXEL380/351",3
"106882","PIXEL380/352",3
"106883","PIXEL380/353",3
"106884","PIXEL380/354",3
"106885","PIXEL380/355",3
"106886","PIXEL380/356",3
"106887","PIXEL380/357",3
"106888","PIXEL380/358",3
"106889","PIXEL380/359",3
"106890","PIXEL380/36",4
"106891","PIXEL380/360",3
"106892","PIXEL380/361",3
"106893","PIXEL380/362",3
"106894","PIXEL380/363",3
"106895","PIXEL380/364",3
"106896","PIXEL380/365",3
"106897","PIXEL380/366",3
"106898","PIXEL380/367",3
"106899","PIXEL380/368",3
"106900","PIXEL380/369",3
"106901","PIXEL380/37",4
"106902","PIXEL380/370",3
"106903","PIXEL380/371",3
"106904","PIXEL380/372",3
"106905","PIXEL380/373",3
"106906","PIXEL380/374",3
"106907","PIXEL380/375",3
"106908","PIXEL380/376",3
"106909","PIXEL380/377",3
"106910","PIXEL380/378",3
"106911","PIXEL380/379",3
"106912","PIXEL380/38",4
"106913","PIXEL380/380",3
"106914","PIXEL380/381",1
"106915","PIXEL380/382",1
"106916","PIXEL380/383",1
"106917","PIXEL380/384",1
"106918","PIXEL380/385",1
"106919","PIXEL380/386",1
"106920","PIXEL380/387",1
"106921","PIXEL380/388",1
"106922","PIXEL380/389",1
"106923","PIXEL380/39",4
"106924","PIXEL380/390",1
"106925","PIXEL380/391",1
"106926","PIXEL380/392",1
"106927","PIXEL380/393",1
"106928","PIXEL380/394",1
"106929","PIXEL380/395",1
"106930","PIXEL380/396",1
"106931","PIXEL380/4",1
"106932","PIXEL380/40",4
"106933","PIXEL380/41",4
"106934","PIXEL380/42",4
"106935","PIXEL380/43",5
"106936","PIXEL380/44",5
"106937","PIXEL380/45",5
"106938","PIXEL380/46",6
"106939","PIXEL380/47",6
"106940","PIXEL380/48",6
"106941","PIXEL380/49",6
"106942","PIXEL380/5",1
"106943","PIXEL380/50",6
"106944","PIXEL380/51",6
"106945","PIXEL380/52",6
"106946","PIXEL380/53",6
"106947","PIXEL380/54",6
"106948","PIXEL380/55",6
"106949","PIXEL380/56",6
"106950","PIXEL380/57",6
"106951","PIXEL380/58",6
"106952","PIXEL380/59",6
"106953","PIXEL380/6",1
"106954","PIXEL380/60",6
"106955","PIXEL380/61",6
"106956","PIXEL380/62",6
"106957","PIXEL380/63",6
"106958","PIXEL380/64",6
"106959","PIXEL380/65",6
"106960","PIXEL380/66",6
"106961","PIXEL380/67",6
"106962","PIXEL380/68",6
"106963","PIXEL380/69",5
"106964","PIXEL380/7",1
"106965","PIXEL380/70",5
"106966","PIXEL380/71",5
"106967","PIXEL380/72",5
"106968","PIXEL380/73",5
"106969","PIXEL380/74",5
"106970","PIXEL380/75",5
"106971","PIXEL380/76",4
"106972","PIXEL380/77",4
"106973","PIXEL380/78",4
"106974","PIXEL380/79",4
"106975","PIXEL380/8",1
"106976","PIXEL380/80",4
"106977","PIXEL380/81",4
"106978","PIXEL380/82",4
"106979","PIXEL380/83",4
"106980","PIXEL380/84",4
"106981","PIXEL380/85",4
"106982","PIXEL380/86",4
"106983","PIXEL380/87",4
"106984","PIXEL380/88",4
"106985","PIXEL380/89",4
"106986","PIXEL380/9",1
"106987","PIXEL380/90",4
"106988","PIXEL380/91",4
"106989","PIXEL380/92",4
"106990","PIXEL380/93",4
"106991","PIXEL380/94",4
"106992","PIXEL380/95",4
"106993","PIXEL380/96",4
"106994","PIXEL380/97",4
"106995","PIXEL380/98",4
"106996","PIXEL380/99",4
"106997","PIXEL381/0",1
"106998","PIXEL381/1",1
"106999","PIXEL381/10",1
"107000","PIXEL381/100",4
"107001","PIXEL381/101",4
"107002","PIXEL381/102",4
"107003","PIXEL381/103",4
"107004","PIXEL381/104",4
"107005","PIXEL381/105",4
"107006","PIXEL381/106",4
"107007","PIXEL381/107",4
"107008","PIXEL381/108",4
"107009","PIXEL381/109",4
"107010","PIXEL381/11",2
"107011","PIXEL381/110",4
"107012","PIXEL381/111",4
"107013","PIXEL381/112",4
"107014","PIXEL381/113",4
"107015","PIXEL381/114",4
"107016","PIXEL381/115",4
"107017","PIXEL381/116",4
"107018","PIXEL381/117",4
"107019","PIXEL381/118",4
"107020","PIXEL381/119",4
"107021","PIXEL381/12",2
"107022","PIXEL381/120",4
"107023","PIXEL381/121",4
"107024","PIXEL381/122",4
"107025","PIXEL381/123",4
"107026","PIXEL381/124",4
"107027","PIXEL381/125",4
"107028","PIXEL381/126",4
"107029","PIXEL381/127",4
"107030","PIXEL381/128",4
"107031","PIXEL381/129",3
"107032","PIXEL381/13",2
"107033","PIXEL381/130",2
"107034","PIXEL381/131",2
"107035","PIXEL381/132",2
"107036","PIXEL381/133",2
"107037","PIXEL381/134",2
"107038","PIXEL381/135",2
"107039","PIXEL381/136",3
"107040","PIXEL381/137",3
"107041","PIXEL381/138",3
"107042","PIXEL381/139",3
"107043","PIXEL381/14",2
"107044","PIXEL381/140",3
"107045","PIXEL381/141",3
"107046","PIXEL381/142",3
"107047","PIXEL381/143",3
"107048","PIXEL381/144",3
"107049","PIXEL381/145",3
"107050","PIXEL381/146",3
"107051","PIXEL381/147",3
"107052","PIXEL381/148",3
"107053","PIXEL381/149",3
"107054","PIXEL381/15",2
"107055","PIXEL381/150",3
"107056","PIXEL381/151",3
"107057","PIXEL381/152",3
"107058","PIXEL381/153",3
"107059","PIXEL381/154",3
"107060","PIXEL381/155",3
"107061","PIXEL381/156",3
"107062","PIXEL381/157",3
"107063","PIXEL381/158",2
"107064","PIXEL381/159",2
"107065","PIXEL381/16",2
"107066","PIXEL381/160",2
"107067","PIXEL381/161",2
"107068","PIXEL381/162",2
"107069","PIXEL381/163",3
"107070","PIXEL381/164",3
"107071","PIXEL381/165",3
"107072","PIXEL381/166",3
"107073","PIXEL381/167",3
"107074","PIXEL381/168",3
"107075","PIXEL381/169",3
"107076","PIXEL381/17",2
"107077","PIXEL381/170",3
"107078","PIXEL381/171",3
"107079","PIXEL381/172",3
"107080","PIXEL381/173",3
"107081","PIXEL381/174",3
"107082","PIXEL381/175",3
"107083","PIXEL381/176",3
"107084","PIXEL381/177",3
"107085","PIXEL381/178",4
"107086","PIXEL381/179",4
"107087","PIXEL381/18",2
"107088","PIXEL381/180",4
"107089","PIXEL381/181",4
"107090","PIXEL381/182",4
"107091","PIXEL381/183",4
"107092","PIXEL381/184",4
"107093","PIXEL381/185",5
"107094","PIXEL381/186",5
"107095","PIXEL381/187",5
"107096","PIXEL381/188",5
"107097","PIXEL381/189",5
"107098","PIXEL381/19",2
"107099","PIXEL381/190",5
"107100","PIXEL381/191",4
"107101","PIXEL381/192",4
"107102","PIXEL381/193",4
"107103","PIXEL381/194",4
"107104","PIXEL381/195",4
"107105","PIXEL381/196",4
"107106","PIXEL381/197",4
"107107","PIXEL381/198",4
"107108","PIXEL381/199",4
"107109","PIXEL381/2",1
"107110","PIXEL381/20",2
"107111","PIXEL381/200",4
"107112","PIXEL381/201",4
"107113","PIXEL381/202",4
"107114","PIXEL381/203",4
"107115","PIXEL381/204",4
"107116","PIXEL381/205",4
"107117","PIXEL381/206",4
"107118","PIXEL381/207",4
"107119","PIXEL381/208",4
"107120","PIXEL381/209",4
"107121","PIXEL381/21",2
"107122","PIXEL381/210",4
"107123","PIXEL381/211",4
"107124","PIXEL381/212",4
"107125","PIXEL381/213",4
"107126","PIXEL381/214",4
"107127","PIXEL381/215",4
"107128","PIXEL381/216",4
"107129","PIXEL381/217",4
"107130","PIXEL381/218",4
"107131","PIXEL381/219",4
"107132","PIXEL381/22",2
"107133","PIXEL381/220",4
"107134","PIXEL381/221",4
"107135","PIXEL381/222",4
"107136","PIXEL381/223",4
"107137","PIXEL381/224",4
"107138","PIXEL381/225",4
"107139","PIXEL381/226",4
"107140","PIXEL381/227",4
"107141","PIXEL381/228",4
"107142","PIXEL381/229",4
"107143","PIXEL381/23",2
"107144","PIXEL381/230",4
"107145","PIXEL381/231",4
"107146","PIXEL381/232",4
"107147","PIXEL381/233",4
"107148","PIXEL381/234",4
"107149","PIXEL381/235",4
"107150","PIXEL381/236",3
"107151","PIXEL381/237",3
"107152","PIXEL381/238",3
"107153","PIXEL381/239",2
"107154","PIXEL381/24",2
"107155","PIXEL381/240",2
"107156","PIXEL381/241",2
"107157","PIXEL381/242",2
"107158","PIXEL381/243",2
"107159","PIXEL381/244",2
"107160","PIXEL381/245",2
"107161","PIXEL381/246",2
"107162","PIXEL381/247",2
"107163","PIXEL381/248",2
"107164","PIXEL381/249",2
"107165","PIXEL381/25",2
"107166","PIXEL381/250",2
"107167","PIXEL381/251",2
"107168","PIXEL381/252",2
"107169","PIXEL381/253",1
"107170","PIXEL381/254",1
"107171","PIXEL381/255",1
"107172","PIXEL381/256",1
"107173","PIXEL381/257",1
"107174","PIXEL381/258",1
"107175","PIXEL381/259",1
"107176","PIXEL381/26",2
"107177","PIXEL381/260",1
"107178","PIXEL381/261",1
"107179","PIXEL381/262",1
"107180","PIXEL381/263",1
"107181","PIXEL381/264",1
"107182","PIXEL381/265",1
"107183","PIXEL381/266",1
"107184","PIXEL381/267",1
"107185","PIXEL381/268",1
"107186","PIXEL381/269",1
"107187","PIXEL381/27",3
"107188","PIXEL381/270",1
"107189","PIXEL381/271",1
"107190","PIXEL381/272",1
"107191","PIXEL381/273",1
"107192","PIXEL381/274",1
"107193","PIXEL381/275",1
"107194","PIXEL381/277",1
"107195","PIXEL381/278",1
"107196","PIXEL381/279",1
"107197","PIXEL381/28",3
"107198","PIXEL381/280",1
"107199","PIXEL381/281",1
"107200","PIXEL381/282",1
"107201","PIXEL381/283",1
"107202","PIXEL381/284",1
"107203","PIXEL381/285",1
"107204","PIXEL381/286",1
"107205","PIXEL381/287",1
"107206","PIXEL381/288",1
"107207","PIXEL381/289",1
"107208","PIXEL381/29",3
"107209","PIXEL381/290",1
"107210","PIXEL381/291",1
"107211","PIXEL381/292",1
"107212","PIXEL381/293",1
"107213","PIXEL381/294",1
"107214","PIXEL381/295",1
"107215","PIXEL381/296",1
"107216","PIXEL381/297",1
"107217","PIXEL381/298",1
"107218","PIXEL381/299",1
"107219","PIXEL381/3",1
"107220","PIXEL381/30",3
"107221","PIXEL381/300",1
"107222","PIXEL381/301",1
"107223","PIXEL381/302",1
"107224","PIXEL381/303",1
"107225","PIXEL381/304",1
"107226","PIXEL381/305",1
"107227","PIXEL381/306",1
"107228","PIXEL381/307",1
"107229","PIXEL381/308",2
"107230","PIXEL381/309",2
"107231","PIXEL381/31",4
"107232","PIXEL381/310",2
"107233","PIXEL381/311",2
"107234","PIXEL381/312",2
"107235","PIXEL381/313",2
"107236","PIXEL381/314",2
"107237","PIXEL381/315",2
"107238","PIXEL381/316",2
"107239","PIXEL381/317",2
"107240","PIXEL381/318",2
"107241","PIXEL381/319",2
"107242","PIXEL381/32",4
"107243","PIXEL381/320",2
"107244","PIXEL381/321",2
"107245","PIXEL381/322",2
"107246","PIXEL381/323",2
"107247","PIXEL381/324",2
"107248","PIXEL381/325",2
"107249","PIXEL381/326",2
"107250","PIXEL381/327",2
"107251","PIXEL381/328",2
"107252","PIXEL381/329",2
"107253","PIXEL381/33",4
"107254","PIXEL381/330",2
"107255","PIXEL381/331",2
"107256","PIXEL381/332",3
"107257","PIXEL381/333",3
"107258","PIXEL381/334",3
"107259","PIXEL381/335",3
"107260","PIXEL381/336",3
"107261","PIXEL381/337",3
"107262","PIXEL381/338",3
"107263","PIXEL381/339",3
"107264","PIXEL381/34",4
"107265","PIXEL381/340",3
"107266","PIXEL381/341",3
"107267","PIXEL381/342",4
"107268","PIXEL381/343",4
"107269","PIXEL381/344",3
"107270","PIXEL381/345",3
"107271","PIXEL381/346",3
"107272","PIXEL381/347",3
"107273","PIXEL381/348",3
"107274","PIXEL381/349",3
"107275","PIXEL381/35",4
"107276","PIXEL381/350",3
"107277","PIXEL381/351",3
"107278","PIXEL381/352",3
"107279","PIXEL381/353",3
"107280","PIXEL381/354",3
"107281","PIXEL381/355",3
"107282","PIXEL381/356",3
"107283","PIXEL381/357",3
"107284","PIXEL381/358",3
"107285","PIXEL381/359",3
"107286","PIXEL381/36",4
"107287","PIXEL381/360",3
"107288","PIXEL381/361",3
"107289","PIXEL381/362",3
"107290","PIXEL381/363",3
"107291","PIXEL381/364",3
"107292","PIXEL381/365",3
"107293","PIXEL381/366",3
"107294","PIXEL381/367",3
"107295","PIXEL381/368",3
"107296","PIXEL381/369",3
"107297","PIXEL381/37",4
"107298","PIXEL381/370",3
"107299","PIXEL381/371",3
"107300","PIXEL381/372",3
"107301","PIXEL381/373",3
"107302","PIXEL381/374",3
"107303","PIXEL381/375",3
"107304","PIXEL381/376",3
"107305","PIXEL381/377",3
"107306","PIXEL381/378",3
"107307","PIXEL381/379",3
"107308","PIXEL381/38",4
"107309","PIXEL381/380",3
"107310","PIXEL381/381",1
"107311","PIXEL381/382",1
"107312","PIXEL381/383",1
"107313","PIXEL381/384",1
"107314","PIXEL381/385",1
"107315","PIXEL381/386",1
"107316","PIXEL381/387",1
"107317","PIXEL381/388",1
"107318","PIXEL381/389",1
"107319","PIXEL381/39",4
"107320","PIXEL381/390",1
"107321","PIXEL381/391",1
"107322","PIXEL381/392",1
"107323","PIXEL381/393",1
"107324","PIXEL381/394",1
"107325","PIXEL381/395",1
"107326","PIXEL381/396",1
"107327","PIXEL381/4",1
"107328","PIXEL381/40",4
"107329","PIXEL381/41",4
"107330","PIXEL381/42",4
"107331","PIXEL381/43",5
"107332","PIXEL381/44",5
"107333","PIXEL381/45",5
"107334","PIXEL381/46",6
"107335","PIXEL381/47",6
"107336","PIXEL381/48",6
"107337","PIXEL381/49",6
"107338","PIXEL381/5",1
"107339","PIXEL381/50",6
"107340","PIXEL381/51",6
"107341","PIXEL381/52",6
"107342","PIXEL381/53",6
"107343","PIXEL381/54",6
"107344","PIXEL381/55",6
"107345","PIXEL381/56",6
"107346","PIXEL381/57",6
"107347","PIXEL381/58",6
"107348","PIXEL381/59",6
"107349","PIXEL381/6",1
"107350","PIXEL381/60",6
"107351","PIXEL381/61",6
"107352","PIXEL381/62",6
"107353","PIXEL381/63",6
"107354","PIXEL381/64",6
"107355","PIXEL381/65",6
"107356","PIXEL381/66",6
"107357","PIXEL381/67",6
"107358","PIXEL381/68",6
"107359","PIXEL381/69",5
"107360","PIXEL381/7",1
"107361","PIXEL381/70",5
"107362","PIXEL381/71",5
"107363","PIXEL381/72",5
"107364","PIXEL381/73",5
"107365","PIXEL381/74",5
"107366","PIXEL381/75",5
"107367","PIXEL381/76",4
"107368","PIXEL381/77",4
"107369","PIXEL381/78",4
"107370","PIXEL381/79",4
"107371","PIXEL381/8",1
"107372","PIXEL381/80",4
"107373","PIXEL381/81",4
